Reporter Name,Partner Name,Export (US$ Thousand)
Brunei,Singapore,32.46
Brunei,Thailand,0.07
Brunei,Turkey,0
Brunei,United States,79.61
Brunei,Vietnam,0
Bulgaria,Albania,420.22
Bulgaria,United Arab Emirates,1011.32
Bulgaria,Australia,0
Bulgaria,Austria,494.5
Bulgaria,Belgium,4536.36
Bulgaria,Bosnia and Herzegovina,37.36
Bulgaria,Belarus,158.7
Bulgaria,Brazil,0
Bulgaria,Canada,1.38
Bulgaria,Switzerland,14.35
Bulgaria,Chile,0
Bulgaria,China,198084.44
Bulgaria,Cameroon,0
Bulgaria,Colombia,0
Bulgaria,Cyprus,344.59
Bulgaria,Czech Republic,4173.75
Bulgaria,Germany,589285.05
Bulgaria,Denmark,293.91
Bulgaria,Algeria,297.28
Bulgaria,Ecuador,22.11
Bulgaria,"Egypt, Arab Rep.",4289.44
Bulgaria,Spain,157.93
Bulgaria,Estonia,7.47
Bulgaria,Finland,3.86
Bulgaria,France,218.57
Bulgaria,Georgia,102.62
Bulgaria,Greece,9953.37
Bulgaria,Croatia,70.24
Bulgaria,Hungary,4275.44
Bulgaria,Indonesia,37.12
Bulgaria,India,434.32
Bulgaria,Ireland,0.18
Bulgaria,"Iran, Islamic Rep.",100.36
Bulgaria,Israel,1810.15
Bulgaria,Italy,15272.15
Bulgaria,Jordan,0.64
Bulgaria,Japan,386
Bulgaria,Kazakhstan,0
Bulgaria,Lebanon,29.4
Bulgaria,Lithuania,28.51
Bulgaria,Morocco,237.3
Bulgaria,Mexico,0
Bulgaria,North Macedonia,11446.76
Bulgaria,Montenegro,15.12
Bulgaria,Malaysia,0
Bulgaria,Netherlands,8038.29
Bulgaria,Norway,11.17
Bulgaria,"Other Asia, nes",2761.59
Bulgaria,Pakistan,0
Bulgaria,Panama,0
Bulgaria,Peru,0
Bulgaria,Poland,4073.89
Bulgaria,Portugal,0.21
Bulgaria,Romania,45311.31
Bulgaria,Russian Federation,2091.2
Bulgaria,Saudi Arabia,1156.58
Bulgaria,"Serbia, FR(Serbia/Montenegro)",3348.19
Bulgaria,Slovak Republic,3197.33
Bulgaria,Slovenia,266.85
Bulgaria,Sweden,12.05
Bulgaria,Syrian Arab Republic,10.42
Bulgaria,Togo,0
Bulgaria,Thailand,57.04
Bulgaria,Tunisia,693.93
Bulgaria,Turkey,50476.04
Bulgaria,Tanzania,0
Bulgaria,Ukraine,4358.1
Bulgaria,United States,155.14
Burkina Faso,Angola,0
Burkina Faso,United Arab Emirates,0
Burkina Faso,Australia,0.37
Burkina Faso,Belgium,0.03
Burkina Faso,Benin,0
Burkina Faso,Canada,0.05
Burkina Faso,Switzerland,0
Burkina Faso,China,0.05
Burkina Faso,Cote d'Ivoire,57117.39
Burkina Faso,Germany,5.22
Burkina Faso,Algeria,0
Burkina Faso,"Egypt, Arab Rep.",0
Burkina Faso,Spain,0
Burkina Faso,Finland,0
Burkina Faso,France,0.05
Burkina Faso,United Kingdom,0.06
Burkina Faso,Ghana,114.5
Burkina Faso,Guinea,1.02
Burkina Faso,"Hong Kong, China",0
Burkina Faso,India,0
Burkina Faso,Italy,0
Burkina Faso,Lebanon,0
Burkina Faso,Morocco,0.16
Burkina Faso,Mali,81410
Burkina Faso,Mauritania,0
Burkina Faso,Niger,33.71
Burkina Faso,Nigeria,0
Burkina Faso,Netherlands,0.04
Burkina Faso,New Zealand,0
Burkina Faso,Poland,0
Burkina Faso,Saudi Arabia,0
Burkina Faso,Senegal,0
Burkina Faso,Sudan,0
Burkina Faso,Togo,801.59
Burkina Faso,Tunisia,0
Burkina Faso,Turkey,0.2
Burkina Faso,United States,0.32
Burundi,United Arab Emirates,4593.92
Burundi,Australia,0
Burundi,Belgium,807.04
Burundi,China,0
Burundi,Germany,0
Burundi,"Egypt, Arab Rep.",0
Burundi,France,0
Burundi,India,0
Burundi,Italy,0
Burundi,Japan,0
Burundi,Kenya,0
Burundi,Pakistan,0
Burundi,Rwanda,0
Burundi,Thailand,442.8
Burundi,Tunisia,0
Burundi,Turkey,0
Burundi,Tanzania,4.37
Burundi,Uganda,0.12
Cambodia,Australia,0
Cambodia,Belgium,2.4
Cambodia,Canada,0.11
Cambodia,China,6744.32
Cambodia,Germany,9.5
Cambodia,France,0.38
Cambodia,"Hong Kong, China",2232.23
Cambodia,Indonesia,0
Cambodia,India,0
Cambodia,Italy,0
Cambodia,Japan,923.51
Cambodia,"Korea, Rep.",16.74
Cambodia,Lao PDR,0
Cambodia,Malaysia,0
Cambodia,"Other Asia, nes",0
Cambodia,Pakistan,0
Cambodia,Philippines,0
Cambodia,Poland,0
Cambodia,Singapore,0
Cambodia,Thailand,7.54
Cambodia,Turkey,0
Cambodia,United States,0.46
Cambodia,Vietnam,38672.41
Cameroon,Angola,0
Cameroon,United Arab Emirates,0
Cameroon,Australia,0
Cameroon,Austria,0
Cameroon,Belgium,7.81
Cameroon,Brazil,0
Cameroon,Botswana,0
Cameroon,Canada,0.98
Cameroon,Switzerland,0.06
Cameroon,China,197.08
Cameroon,Cote d'Ivoire,193.69
Cameroon,Cyprus,0
Cameroon,Czech Republic,0
Cameroon,Germany,7.8
Cameroon,Denmark,0
Cameroon,Algeria,0
Cameroon,"Egypt, Arab Rep.",0
Cameroon,Spain,0
Cameroon,Ethiopia(excludes Eritrea),0
Cameroon,Finland,0
Cameroon,France,56.12
Cameroon,United Kingdom,0.11
Cameroon,Ghana,0
Cameroon,Greece,0
Cameroon,India,0
Cameroon,Italy,0.02
Cameroon,Japan,0.02
Cameroon,Kenya,0
Cameroon,"Korea, Rep.",0
Cameroon,Lebanon,0
Cameroon,Morocco,0.01
Cameroon,Mali,0.18
Cameroon,Malaysia,0
Cameroon,Namibia,0
Cameroon,Nigeria,0
Cameroon,Netherlands,0
Cameroon,"Other Asia, nes",8.14
Cameroon,Pakistan,0
Cameroon,Poland,0
Cameroon,Portugal,0
Cameroon,Russian Federation,0
Cameroon,Saudi Arabia,0
Cameroon,Senegal,0
Cameroon,Chad,10643.91
Cameroon,Tunisia,0
Cameroon,Turkey,0
Cameroon,United States,3
Cameroon,Vietnam,0
Canada,Afghanistan,0
Canada,Albania,0
Canada,United Arab Emirates,834.8
Canada,Argentina,79496.02
Canada,Armenia,0
Canada,Australia,159467.85
Canada,Austria,19.21
Canada,Azerbaijan,0
Canada,Burundi,0
Canada,Belgium,215324.58
Canada,Benin,0
Canada,Burkina Faso,29.63
Canada,Bangladesh,6.03
Canada,Bulgaria,79613.76
Canada,Bahrain,145598.07
Canada,"Bahamas, The",110.9
Canada,Bosnia and Herzegovina,4.58
Canada,Belarus,0
Canada,Belize,0
Canada,Bermuda,433.53
Canada,Bolivia,78.3
Canada,Brazil,9297.85
Canada,Barbados,91.67
Canada,Brunei,15.16
Canada,Botswana,0
Canada,Switzerland,2788.53
Canada,Chile,12623.83
Canada,China,3498716.85
Canada,Cote d'Ivoire,0
Canada,Cameroon,0
Canada,"Congo, Rep.",0
Canada,Colombia,176.04
Canada,Costa Rica,110.5
Canada,Cuba,9606.46
Canada,Cyprus,0
Canada,Czech Republic,40.08
Canada,Germany,1194224.06
Canada,Djibouti,0
Canada,Denmark,2920.65
Canada,Dominican Republic,209.18
Canada,Algeria,269768.85
Canada,Ecuador,99.38
Canada,"Egypt, Arab Rep.",90780.43
Canada,Spain,311057.52
Canada,Estonia,20.68
Canada,Finland,302048.89
Canada,Fiji,0
Canada,France,574000.39
Canada,Gabon,0.15
Canada,United Kingdom,331014.7
Canada,Georgia,0
Canada,Ghana,15.5
Canada,Guinea,18.37
Canada,Guinea-Bissau,0
Canada,Greece,2686.06
Canada,Greenland,2.85
Canada,Guatemala,1312.03
Canada,Guyana,62.52
Canada,"Hong Kong, China",1181.1
Canada,Honduras,12.97
Canada,Croatia,0
Canada,Haiti,0.56
Canada,Hungary,0
Canada,Indonesia,29378.95
Canada,India,135606.09
Canada,Ireland,787.7
Canada,"Iran, Islamic Rep.",0
Canada,Iraq,0
Canada,Iceland,0.82
Canada,Israel,117.68
Canada,Italy,81951.19
Canada,Jamaica,592.79
Canada,Jordan,10.38
Canada,Japan,2122423.12
Canada,Kazakhstan,0.96
Canada,Kenya,2.51
Canada,Kyrgyz Republic,0
Canada,Cambodia,19.27
Canada,"Korea, Rep.",1357577.79
Canada,Kuwait,5.82
Canada,Lao PDR,0.38
Canada,Lebanon,25.03
Canada,Libya,0
Canada,Sri Lanka,46.96
Canada,Lesotho,0
Canada,Lithuania,44.85
Canada,Luxembourg,21.71
Canada,Morocco,10396.9
Canada,Moldova,0
Canada,Madagascar,0
Canada,Mexico,70098.01
Canada,North Macedonia,0
Canada,Mali,58.67
Canada,Malta,0
Canada,Mongolia,13.02
Canada,Montenegro,0
Canada,Mozambique,0.09
Canada,Mauritania,0
Canada,Malaysia,2592.74
Canada,Namibia,356.03
Canada,New Caledonia,15900.38
Canada,Niger,0
Canada,Nigeria,0
Canada,Nicaragua,260.55
Canada,Netherlands,891804.45
Canada,Norway,69795.23
Canada,Nepal,39.17
Canada,New Zealand,17171.86
Canada,"Other Asia, nes",334931.39
Canada,Oman,668.48
Canada,Pakistan,24.15
Canada,Panama,17.28
Canada,Peru,650.27
Canada,Philippines,263930.99
Canada,Papua New Guinea,0
Canada,Poland,5445.36
Canada,Portugal,0
Canada,Paraguay,0
Canada,Romania,21538.96
Canada,Russian Federation,764
Canada,Saudi Arabia,33.87
Canada,Senegal,106.27
Canada,"Serbia, FR(Serbia/Montenegro)",8
Canada,Singapore,103.8
Canada,Sierra Leone,3.68
Canada,El Salvador,13.45
Canada,Sudan,0
Canada,Suriname,17.47
Canada,Slovak Republic,0
Canada,Slovenia,34833.01
Canada,Sweden,60336.52
Canada,Togo,0
Canada,Thailand,1512.65
Canada,East Timor,0
Canada,Trinidad and Tobago,150934.96
Canada,Tunisia,0
Canada,Turkey,1151.65
Canada,Tanzania,0
Canada,Uganda,0
Canada,Ukraine,0
Canada,Uruguay,93.52
Canada,United States,2593123
Canada,Uzbekistan,0
Canada,Vietnam,5754.65
Cape Verde,Belgium,0
Cape Verde,Brazil,0
Cape Verde,Germany,0.22
Cape Verde,Spain,1.82
Cape Verde,France,0
Cape Verde,Italy,0
Cape Verde,Lebanon,0
Cape Verde,Morocco,0
Cape Verde,Netherlands,0
Cape Verde,Portugal,3.29
Cape Verde,Senegal,0
Cape Verde,United States,0
Cayman Islands,Australia,0
Cayman Islands,Brazil,0
Cayman Islands,Canada,0
Cayman Islands,China,0
Cayman Islands,Colombia,0
Cayman Islands,Cuba,0
Cayman Islands,Denmark,0
Cayman Islands,Dominican Republic,0
Cayman Islands,"Egypt, Arab Rep.",0
Cayman Islands,Spain,0
Cayman Islands,United Kingdom,0
Cayman Islands,Greece,0
Cayman Islands,Honduras,0
Cayman Islands,India,0
Cayman Islands,Italy,0
Cayman Islands,Jamaica,0
Cayman Islands,Mexico,0
Cayman Islands,Panama,0
Cayman Islands,Syrian Arab Republic,0
Cayman Islands,Turks and Caicos Isl.,0
Cayman Islands,United States,28.2
Central African Republic,United Arab Emirates,0
Central African Republic,Belgium,0
Central African Republic,Chile,0
Central African Republic,China,0
Central African Republic,Cameroon,0
Central African Republic,"Congo, Rep.",0
Central African Republic,Spain,0
Central African Republic,France,0
Central African Republic,Lebanon,0
Central African Republic,Morocco,0
Central African Republic,Nigeria,0
Central African Republic,Senegal,0
Central African Republic,Tunisia,0
Chile,United Arab Emirates,23942.13
Chile,Argentina,13390.67
Chile,Armenia,0
Chile,Australia,4727.33
Chile,Austria,0
Chile,Belgium,172369.88
Chile,Bulgaria,138554.98
Chile,Bolivia,442.12
Chile,Brazil,400298.59
Chile,Canada,2530.82
Chile,Switzerland,738.91
Chile,China,16925348.92
Chile,Colombia,377.64
Chile,Cuba,0
Chile,Czech Republic,0
Chile,Germany,399280.14
Chile,Denmark,0
Chile,Algeria,0
Chile,Ecuador,1161.13
Chile,"Egypt, Arab Rep.",0
Chile,Spain,448352.08
Chile,Estonia,0
Chile,Finland,23496.38
Chile,France,4.61
Chile,United Kingdom,10715.15
Chile,Greece,6.3
Chile,Guatemala,1927.46
Chile,"Hong Kong, China",0
Chile,Indonesia,0
Chile,India,827388.85
Chile,Ireland,0
Chile,Israel,0
Chile,Italy,56534.52
Chile,Japan,4629159.72
Chile,Kazakhstan,0
Chile,Kenya,0
Chile,"Korea, Rep.",1500350.21
Chile,Liberia,0
Chile,Lithuania,0
Chile,Morocco,8121.89
Chile,Mexico,11721.61
Chile,Mongolia,0
Chile,Mozambique,0
Chile,Malaysia,62381.73
Chile,Nicaragua,0
Chile,Netherlands,253752.83
Chile,Norway,0
Chile,New Zealand,0.1
Chile,"Other Asia, nes",108225.73
Chile,Pakistan,0
Chile,Peru,9659.38
Chile,Philippines,51906.47
Chile,Poland,6225.69
Chile,Portugal,0
Chile,Paraguay,38.86
Chile,Romania,0
Chile,Russian Federation,41538.79
Chile,Saudi Arabia,0
Chile,Slovak Republic,0
Chile,Sweden,44440.26
Chile,Thailand,16182.25
Chile,Turkey,27449.19
Chile,Uruguay,3949.77
Chile,United States,230705.58
Chile,Vietnam,11910.57
China,Afghanistan,143.02
China,Angola,7229.45
China,Albania,5.72
China,United Arab Emirates,46963.69
China,Argentina,7465.53
China,Armenia,0.97
China,Australia,44001.81
China,Austria,13313.64
China,Azerbaijan,25.86
China,Burundi,35.66
China,Belgium,44189.64
China,Benin,298.61
China,Burkina Faso,1.1
China,Bangladesh,33516.43
China,Bulgaria,776.06
China,Bahrain,1348.73
China,Bosnia and Herzegovina,14.33
China,Belarus,473
China,Bermuda,0
China,Bolivia,28.91
China,Brazil,21159.78
China,Botswana,5
China,Canada,27493.96
China,Switzerland,917.84
China,Chile,22146.34
China,Cote d'Ivoire,321.59
China,Cameroon,1813.6
China,"Congo, Rep.",1730.79
China,Colombia,13262.58
China,Cuba,90.98
China,Cyprus,15.86
China,Czech Republic,655.03
China,Germany,36736.84
China,Denmark,898.4
China,Dominican Republic,379.5
China,Algeria,2029.52
China,Ecuador,2377.28
China,"Egypt, Arab Rep.",15479.2
China,Eritrea,10.08
China,Spain,23160.86
China,Estonia,35.24
China,Ethiopia(excludes Eritrea),630.46
China,Finland,13222.88
China,Fiji,242.2
China,France,10925.17
China,Gabon,40.27
China,United Kingdom,13956.85
China,Georgia,60.41
China,Ghana,12888.74
China,Guinea,13243.26
China,"Gambia, The",2.04
China,Greece,598.44
China,Greenland,0
China,Guatemala,536.4
China,Guyana,58.72
China,"Hong Kong, China",250229.93
China,Honduras,114.9
China,Croatia,17391.96
China,Hungary,231.62
China,Indonesia,249878.99
China,India,270422.28
China,Ireland,1062.45
China,"Iran, Islamic Rep.",12893.27
China,Iraq,2306.86
China,Iceland,0.07
China,Israel,675.34
China,Italy,73889.83
China,Jamaica,11.58
China,Jordan,2691.29
China,Japan,2606149.15
China,Kazakhstan,4431.18
China,Kenya,5266.08
China,Kyrgyz Republic,1905.78
China,Cambodia,7627.72
China,"Korea, Rep.",934796.25
China,Kuwait,2717.07
China,Lao PDR,16074.55
China,Lebanon,314.6
China,Liberia,68.72
China,Libya,92.4
China,Sri Lanka,1430.82
China,Lithuania,274.11
China,Latvia,1229.06
China,Macao,111443.34
China,Morocco,738.45
China,Madagascar,409.2
China,Mexico,23637.27
China,North Macedonia,43.32
China,Mali,19.28
China,Myanmar,54058.31
China,Mongolia,5907.08
China,Montenegro,10
China,Mozambique,1748.69
China,Mauritania,94.16
China,Malawi,7.33
China,Malaysia,185563.71
China,Namibia,59.5
China,New Caledonia,372.94
China,Niger,127.44
China,Nigeria,6831.97
China,Nicaragua,56.21
China,Netherlands,278671.39
China,Norway,1049.41
China,Nepal,251.1
China,New Zealand,33020.85
China,"Other Asia, nes",1188185.67
China,Oman,5686.88
China,Pakistan,21304.68
China,Panama,108.35
China,Peru,6601.88
China,Philippines,57220.2
China,Papua New Guinea,2549.51
China,Poland,29408.61
China,"Korea, Dem. Rep.",286.06
China,Portugal,729.1
China,Qatar,2377.84
China,Romania,603.24
China,Russian Federation,92108.36
China,Rwanda,30.99
China,Saudi Arabia,52208.1
China,Senegal,7109.72
China,"Serbia, FR(Serbia/Montenegro)",130.88
China,Singapore,25975.9
China,Sierra Leone,1752.95
China,Somalia,0.35
China,Sudan,931.36
China,Suriname,17.38
China,Slovak Republic,2091.96
China,Slovenia,8984.56
China,Sweden,3515.24
China,Chad,173.64
China,Thailand,228179.09
China,Tajikistan,250.54
China,Turkmenistan,144.06
China,Trinidad and Tobago,205.85
China,Tunisia,100.62
China,Turkey,47648.19
China,Tanzania,10381.79
China,Uganda,158.72
China,Ukraine,2933.93
China,Uruguay,167.13
China,United States,506023.84
China,Uzbekistan,3253.39
China,Venezuela,731.41
China,Vietnam,301473.08
Colombia,Afghanistan,0
Colombia,United Arab Emirates,44109.41
Colombia,Argentina,1.17
Colombia,Australia,2737.19
Colombia,Austria,0
Colombia,Belgium,316.31
Colombia,Bolivia,0
Colombia,Brazil,0.9
Colombia,Canada,31.47
Colombia,Switzerland,0
Colombia,Chile,325.36
Colombia,China,88052.44
Colombia,Cuba,0.56
Colombia,Czech Republic,0
Colombia,Germany,39341.72
Colombia,Denmark,0
Colombia,Dominican Republic,790.61
Colombia,Algeria,0
Colombia,Ecuador,4371.93
Colombia,"Egypt, Arab Rep.",0
Colombia,Spain,91.96
Colombia,Finland,0
Colombia,France,0
Colombia,Free Zones,0.02
Colombia,United Kingdom,13.57
Colombia,Greece,0
Colombia,Guatemala,250.28
Colombia,Guyana,282.21
Colombia,"Hong Kong, China",307.69
Colombia,Honduras,1159.28
Colombia,India,0
Colombia,Israel,0
Colombia,Italy,17.63
Colombia,Japan,0
Colombia,"Korea, Rep.",74.69
Colombia,Lithuania,0
Colombia,Latvia,0
Colombia,Morocco,0
Colombia,Mexico,151.8
Colombia,Mozambique,0
Colombia,Malaysia,345.96
Colombia,Namibia,0
Colombia,Netherlands,252.94
Colombia,Norway,0
Colombia,New Zealand,0
Colombia,Oman,0
Colombia,Pakistan,0
Colombia,Panama,1302
Colombia,Peru,19842.24
Colombia,Philippines,0
Colombia,Poland,13.71
Colombia,Portugal,0
Colombia,Paraguay,0
Colombia,Russian Federation,0
Colombia,Sierra Leone,0
Colombia,El Salvador,0
Colombia,Slovak Republic,0
Colombia,Sweden,0
Colombia,Thailand,0
Colombia,Turkey,0
Colombia,Ukraine,0
Colombia,United States,13988.11
Colombia,Venezuela,5681.73
"Congo, Dem. Rep.",Angola,2.06
"Congo, Dem. Rep.",United Arab Emirates,23543.2
"Congo, Dem. Rep.",Australia,0.01
"Congo, Dem. Rep.",Burundi,212.94
"Congo, Dem. Rep.",Belgium,3893.53
"Congo, Dem. Rep.",China,38030.47
"Congo, Dem. Rep.","Congo, Rep.",2.01
"Congo, Dem. Rep.",Germany,0.01
"Congo, Dem. Rep.",Spain,0
"Congo, Dem. Rep.",France,1.54
"Congo, Dem. Rep.",United Kingdom,0.04
"Congo, Dem. Rep.",Greece,0
"Congo, Dem. Rep.",India,0
"Congo, Dem. Rep.",Ireland,0
"Congo, Dem. Rep.",Iraq,0
"Congo, Dem. Rep.",Kazakhstan,0
"Congo, Dem. Rep.",Kenya,0
"Congo, Dem. Rep.",Kuwait,0
"Congo, Dem. Rep.",Lebanon,0
"Congo, Dem. Rep.",Morocco,0
"Congo, Dem. Rep.",Mexico,0
"Congo, Dem. Rep.",Mozambique,0
"Congo, Dem. Rep.",Mauritania,0
"Congo, Dem. Rep.",Mauritius,184.48
"Congo, Dem. Rep.",Malaysia,12188.24
"Congo, Dem. Rep.",Namibia,0
"Congo, Dem. Rep.",Netherlands,0
"Congo, Dem. Rep.",Oman,0
"Congo, Dem. Rep.",Pakistan,0
"Congo, Dem. Rep.",Portugal,0
"Congo, Dem. Rep.",Qatar,0
"Congo, Dem. Rep.",Russian Federation,0
"Congo, Dem. Rep.",Rwanda,3106.92
"Congo, Dem. Rep.",Saudi Arabia,0
"Congo, Dem. Rep.",Eswatini,0
"Congo, Dem. Rep.",Turkmenistan,0
"Congo, Dem. Rep.",Tunisia,0
"Congo, Dem. Rep.",Turkey,0.01
"Congo, Dem. Rep.",Tanzania,16.52
"Congo, Dem. Rep.",Uganda,0.18
"Congo, Dem. Rep.",United States,0.03
"Congo, Dem. Rep.",Vietnam,0
"Congo, Rep.",Angola,4288.07
"Congo, Rep.",United Arab Emirates,0
"Congo, Rep.",Belgium,0.1
"Congo, Rep.",China,3576.8
"Congo, Rep.",Cote d'Ivoire,0
"Congo, Rep.",Cameroon,14.38
"Congo, Rep.",Germany,0
"Congo, Rep.","Egypt, Arab Rep.",0
"Congo, Rep.",Spain,0
"Congo, Rep.",Estonia,0
"Congo, Rep.",France,1.6
"Congo, Rep.",Gabon,104.83
"Congo, Rep.",United Kingdom,0
"Congo, Rep.",Equatorial Guinea,0
"Congo, Rep.",Greece,0
"Congo, Rep.",India,1.08
"Congo, Rep.",Iraq,0
"Congo, Rep.",Italy,0.1
"Congo, Rep.",Lebanon,0
"Congo, Rep.",Lithuania,0
"Congo, Rep.",Latvia,0
"Congo, Rep.",Morocco,0
"Congo, Rep.",Namibia,161.62
"Congo, Rep.",Nigeria,0
"Congo, Rep.",Netherlands,0
"Congo, Rep.",Portugal,0
"Congo, Rep.",Russian Federation,0
"Congo, Rep.",Senegal,0
"Congo, Rep.",Tunisia,0
"Congo, Rep.",Turkey,0
"Congo, Rep.",United States,0.8
Costa Rica,Argentina,0
Costa Rica,Austria,0
Costa Rica,Belgium,0
Costa Rica,Bolivia,0
Costa Rica,Brazil,0
Costa Rica,Canada,0
Costa Rica,Switzerland,0
Costa Rica,Chile,0
Costa Rica,China,0
Costa Rica,Colombia,1205.05
Costa Rica,Czech Republic,0
Costa Rica,Germany,71.28
Costa Rica,Denmark,0
Costa Rica,Dominican Republic,14.33
Costa Rica,Algeria,0
Costa Rica,Ecuador,28.03
Costa Rica,"Egypt, Arab Rep.",0
Costa Rica,Spain,0.11
Costa Rica,France,0
Costa Rica,United Kingdom,0
Costa Rica,Guinea-Bissau,0
Costa Rica,Guatemala,2.35
Costa Rica,Guyana,0
Costa Rica,"Hong Kong, China",0
Costa Rica,Honduras,121.39
Costa Rica,Indonesia,0
Costa Rica,India,0
Costa Rica,Israel,0
Costa Rica,Italy,0
Costa Rica,Jamaica,5.59
Costa Rica,Japan,0
Costa Rica,"Korea, Rep.",0
Costa Rica,Mexico,3.52
Costa Rica,Malaysia,0
Costa Rica,Nicaragua,14902.57
Costa Rica,Netherlands,0
Costa Rica,Norway,0
Costa Rica,New Zealand,0
Costa Rica,"Other Asia, nes",0
Costa Rica,Pakistan,0
Costa Rica,Panama,497.79
Costa Rica,Peru,130.89
Costa Rica,Poland,0
Costa Rica,Portugal,0
Costa Rica,Russian Federation,0
Costa Rica,El Salvador,72.45
Costa Rica,Slovenia,0
Costa Rica,Sweden,0
Costa Rica,Tunisia,0
Costa Rica,Turkey,0
Costa Rica,United States,744.38
Cote d'Ivoire,Angola,0
Cote d'Ivoire,United Arab Emirates,0.21
Cote d'Ivoire,Australia,1.22
Cote d'Ivoire,Austria,0
Cote d'Ivoire,Belgium,45.55
Cote d'Ivoire,Burkina Faso,676.62
Cote d'Ivoire,Brazil,0
Cote d'Ivoire,Canada,1.08
Cote d'Ivoire,Switzerland,1.31
Cote d'Ivoire,China,104473.62
Cote d'Ivoire,Cameroon,13.02
Cote d'Ivoire,Colombia,0
Cote d'Ivoire,Germany,0.86
Cote d'Ivoire,Denmark,0
Cote d'Ivoire,Algeria,0
Cote d'Ivoire,"Egypt, Arab Rep.",0
Cote d'Ivoire,Spain,0
Cote d'Ivoire,Finland,0
Cote d'Ivoire,France,18.72
Cote d'Ivoire,United Kingdom,0.99
Cote d'Ivoire,Ghana,290.34
Cote d'Ivoire,Guinea,1387.96
Cote d'Ivoire,Greece,27143.16
Cote d'Ivoire,India,10584.38
Cote d'Ivoire,Iraq,0
Cote d'Ivoire,Iceland,0
Cote d'Ivoire,Israel,0
Cote d'Ivoire,Italy,12.47
Cote d'Ivoire,Japan,0
Cote d'Ivoire,"Korea, Rep.",1703.49
Cote d'Ivoire,Lebanon,0
Cote d'Ivoire,Liberia,1056.2
Cote d'Ivoire,Luxembourg,0
Cote d'Ivoire,Morocco,2.67
Cote d'Ivoire,Mali,7479.68
Cote d'Ivoire,Malta,0
Cote d'Ivoire,Malaysia,0
Cote d'Ivoire,Namibia,0
Cote d'Ivoire,Nigeria,0.04
Cote d'Ivoire,Netherlands,0
Cote d'Ivoire,New Zealand,0
Cote d'Ivoire,Pakistan,0
Cote d'Ivoire,Poland,0
Cote d'Ivoire,Portugal,0.08
Cote d'Ivoire,Saudi Arabia,0
